entry_month,formation_month,PERMNO,Ticker,formation_ret,decile
2022-06-01,2022-05-01,20583,CHK,0.7146451943960779,10.0
2022-06-01,2022-05-01,21776,EXC,0.3369158881740808,10.0
2022-06-01,2022-05-01,86136,SRE,0.3885588792671482,10.0
2022-06-01,2022-05-01,13901,MO,0.3150438606100489,10.0
2022-06-01,2022-05-01,16431,LW,0.3116501766934194,10.0
2022-06-01,2022-05-01,24328,EQT,1.4778158374681798,10.0
2022-06-01,2022-05-01,84262,STLD,0.43958701401193695,10.0
2022-06-01,2022-05-01,38762,NI,0.30373615909420865,10.0
2022-06-01,2022-05-01,18592,CTVA,0.39891302336088946,10.0
2022-06-01,2022-05-01,18224,AMR,2.471558454459868,10.0
2022-06-01,2022-05-01,90071,NRG,0.30195269096964567,10.0
2022-06-01,2022-05-01,19393,BMY,0.4297121697735269,10.0
2022-06-01,2022-05-01,13721,ABBV,0.30332672139418493,10.0
2022-06-01,2022-05-01,24766,NOC,0.3517480648350101,10.0
2022-06-01,2022-05-01,23819,HAL,0.8920287985505708,10.0
2022-06-01,2022-05-01,21178,LMT,0.33736048790124534,10.0
2022-06-01,2022-05-01,13928,COP,0.6263596232021029,10.0
2022-06-01,2022-05-01,81061,MCK,0.5211426347224315,10.0
2022-06-01,2022-05-01,90386,MOS,0.8387243958486021,10.0
2022-06-01,2022-05-01,81540,ABC,0.34570244013708973,10.0
2022-06-01,2022-05-01,17743,WRB,0.41420251249633416,10.0
2022-06-01,2022-05-01,14277,SLB,0.6137813386043653,10.0
2022-06-01,2022-05-01,75825,EOG,0.6469578887515237,10.0
2022-06-01,2022-05-01,13356,PSX,0.48842131102403763,10.0
2022-06-01,2022-05-01,12476,TRGP,0.4097919871855065,10.0
2022-06-01,2022-05-01,64186,CI,0.41171001621207154,10.0
2022-06-01,2022-05-01,12558,KMI,0.31337924832432484,10.0
2022-06-01,2022-05-01,76744,VRTX,0.43709293265004895,10.0
2022-06-01,2022-05-01,75034,BKR,0.5595080192687667,10.0
2022-06-01,2022-05-01,12872,MPC,0.695195856330399,10.0
2022-06-01,2022-05-01,11850,XOM,0.6386880484917681,10.0
2022-06-01,2022-05-01,11404,ED,0.3015565526528553,10.0
2022-06-01,2022-05-01,76082,CTRA,0.7823725713308263,10.0
2022-06-01,2022-05-01,64390,PGR,0.30592231863520264,10.0
2022-06-01,2022-05-01,12345,LYB,0.326513536639602,10.0
2022-06-01,2022-05-01,10516,ADM,0.4742038147166552,10.0
2022-06-01,2022-05-01,13641,FANG,0.4655486859761112,10.0
2022-07-01,2022-06-01,11404,ED,0.1347601163427791,10.0
2022-07-01,2022-06-01,75034,BKR,0.2138876338519993,10.0
2022-07-01,2022-06-01,59248,TAP,0.1931774133867993,10.0
2022-07-01,2022-06-01,64186,CI,0.1581222097727725,10.0
2022-07-01,2022-06-01,23819,HAL,0.3804310144470188,10.0
2022-07-01,2022-06-01,39490,APA,0.30693311307992743,10.0
2022-07-01,2022-06-01,17830,RTX,0.12966390069786968,10.0
2022-07-01,2022-06-01,21178,LMT,0.22531310492647458,10.0
2022-07-01,2022-06-01,14541,CVX,0.25732868511438073,10.0
2022-07-01,2022-06-01,91937,TMUS,0.16002762304230958,10.0
2022-07-01,2022-06-01,20391,TPL,0.21000122063716656,10.0
2022-07-01,2022-06-01,20583,CHK,0.3177711168153859,10.0
2022-07-01,2022-06-01,17743,WRB,0.2555349718333442,10.0
2022-07-01,2022-06-01,76082,CTRA,0.4150969977662871,10.0
2022-07-01,2022-06-01,22752,MRK,0.20994025957585064,10.0
2022-07-01,2022-06-01,18592,CTVA,0.15114705395463815,10.0
2022-07-01,2022-06-01,85269,VLO,0.44264746003352623,10.0
2022-07-01,2022-06-01,66093,T,0.15043692699946948,10.0
2022-07-01,2022-06-01,81061,MCK,0.3164708790945651,10.0
2022-07-01,2022-06-01,12476,TRGP,0.15440160229185756,10.0
2022-07-01,2022-06-01,34833,OXY,1.03969829757906,10.0
2022-07-01,2022-06-01,11850,XOM,0.42959410730195,10.0
2022-07-01,2022-06-01,16431,LW,0.13617488333801803,10.0
2022-07-01,2022-06-01,87137,DVN,0.2942332156186617,10.0
2022-07-01,2022-06-01,24328,EQT,0.5912716078680023,10.0
2022-07-01,2022-06-01,10516,ADM,0.15935233550798839,10.0
2022-07-01,2022-06-01,13928,COP,0.26910771949302925,10.0
2022-07-01,2022-06-01,14277,SLB,0.20238749548993606,10.0
2022-07-01,2022-06-01,17144,GIS,0.13634671099824056,10.0
2022-07-01,2022-06-01,12623,HII,0.1801512221049221,10.0
2022-07-01,2022-06-01,87356,WWE,0.2716145115550942,10.0
2022-07-01,2022-06-01,91547,LDOS,0.14100681740708274,10.0
2022-07-01,2022-06-01,18224,AMR,1.1205837794005546,10.0
2022-07-01,2022-06-01,75825,EOG,0.28832349150573544,10.0
2022-07-01,2022-06-01,13356,PSX,0.15558659262019522,10.0
2022-07-01,2022-06-01,19393,BMY,0.26382268378375084,10.0
2022-07-01,2022-06-01,64899,STZ,0.17359086361271994,10.0
2022-07-01,2022-06-01,50876,LLY,0.1826731774814281,10.0
2022-07-01,2022-06-01,13641,FANG,0.15581788912984368,10.0
2022-07-01,2022-06-01,90386,MOS,0.20768074093540217,10.0
2022-07-01,2022-06-01,21776,EXC,0.1253840794785023,10.0
2022-07-01,2022-06-01,86136,SRE,0.144186430464324,10.0
2022-07-01,2022-06-01,76744,VRTX,0.28319768408736085,10.0
2022-07-01,2022-06-01,12872,MPC,0.3019308321915065,10.0
2022-07-01,2022-06-01,64390,PGR,0.13473092337158607,10.0
2022-07-01,2022-06-01,90829,CF,0.2209877102105539,10.0
2022-07-01,2022-06-01,38156,WMB,0.2287176627637691,10.0
2022-07-01,2022-06-01,24766,NOC,0.24569058496032598,10.0
2022-07-01,2022-06-01,25582,LHX,0.14376090806189354,10.0
2022-07-01,2022-06-01,13721,ABBV,0.15325348730476573,10.0
2022-08-01,2022-07-01,34833,OXY,0.7528564534043727,10.0
2022-08-01,2022-07-01,22623,CEG,0.2541996708070468,10.0
2022-08-01,2022-07-01,89269,CNC,0.19560089719731333,10.0
2022-08-01,2022-07-01,16736,VST,0.20365861474789734,10.0
2022-08-01,2022-07-01,91547,LDOS,0.2048164806361809,10.0
2022-08-01,2022-07-01,14541,CVX,0.27092624346629784,10.0
2022-08-01,2022-07-01,38156,WMB,0.16727803930202054,10.0
2022-08-01,2022-07-01,11403,CDNS,0.22308304357135936,10.0
2022-08-01,2022-07-01,24328,EQT,1.0904086980488898,10.0
2022-08-01,2022-07-01,12476,TRGP,0.18124546125380103,10.0
2022-08-01,2022-07-01,85059,FIX,0.18053007699681667,10.0
2022-08-01,2022-07-01,87137,DVN,0.2857013013947916,10.0
2022-08-01,2022-07-01,81481,DLTR,0.26017518215860963,10.0
2022-08-01,2022-07-01,36003,ROL,0.2579642659714958,10.0
2022-08-01,2022-07-01,18224,AMR,1.1684536894161046,10.0
2022-08-01,2022-07-01,77357,SNPS,0.18357678539481376,10.0
2022-08-01,2022-07-01,88664,JKHY,0.24468785113811178,10.0
2022-08-01,2022-07-01,91907,SMCI,0.33292420948126367,10.0
2022-08-01,2022-07-01,11850,XOM,0.30343668457551914,10.0
2022-08-01,2022-07-01,84262,STLD,0.4156051489395413,10.0
2022-08-01,2022-07-01,81061,MCK,0.3347357226312309,10.0
2022-08-01,2022-07-01,48653,HUM,0.23229667903484968,10.0
2022-08-01,2022-07-01,76082,CTRA,0.45620929827867934,10.0
2022-08-01,2022-07-01,44644,ADP,0.18099484433879057,10.0
2022-08-01,2022-07-01,20391,TPL,0.7324067347509469,10.0
2022-08-01,2022-07-01,24766,NOC,0.30441254766585846,10.0
2022-08-01,2022-07-01,87356,WWE,0.39344897155954683,10.0
2022-08-01,2022-07-01,91937,TMUS,0.322547734200004,10.0
2022-08-01,2022-07-01,16431,LW,0.25017861209703285,10.0
2022-08-01,2022-07-01,12623,HII,0.17195519610865645,10.0
2022-08-01,2022-07-01,34817,NUE,0.35005431791358493,10.0
2022-08-01,2022-07-01,64186,CI,0.20579768203729834,10.0
2022-08-01,2022-07-01,20583,CHK,0.44821346035124593,10.0
2022-08-01,2022-07-01,64899,STZ,0.323205996217016,10.0
2022-08-01,2022-07-01,12872,MPC,0.2945936981687,10.0
2022-08-01,2022-07-01,93096,DG,0.197188044134705,10.0
2022-08-01,2022-07-01,18592,CTVA,0.20329234467605223,10.0
2022-08-01,2022-07-01,11404,ED,0.1690355064370414,10.0
2022-08-01,2022-07-01,91611,FSLR,0.2652466048376517,10.0
2022-08-01,2022-07-01,17307,VICI,0.22534241397914245,10.0
2022-08-01,2022-07-01,86136,SRE,0.21809261978756192,10.0
2022-08-01,2022-07-01,59248,TAP,0.271927867635283,10.0
2022-08-01,2022-07-01,50876,LLY,0.35367891185837613,10.0
2022-08-01,2022-07-01,21371,CAH,0.1759799814256083,10.0
2022-08-01,2022-07-01,24643,HWM,0.19568382616306787,10.0
2022-08-01,2022-07-01,32942,HUBB,0.1826317839519336,10.0
2022-08-01,2022-07-01,85269,VLO,0.3611542757800116,10.0
2022-08-01,2022-07-01,90829,CF,0.3977094670351275,10.0
2022-08-01,2022-07-01,90386,MOS,0.324281310584801,10.0
2022-08-01,2022-07-01,85792,PWR,0.3520241706335176,10.0
2022-09-01,2022-08-01,38093,AJG,0.1550640282160405,10.0
2022-09-01,2022-08-01,93096,DG,0.20262430535878365,10.0
2022-09-01,2022-08-01,91611,FSLR,0.6941156742010965,10.0
2022-09-01,2022-08-01,24328,EQT,1.0802628717858194,10.0
2022-09-01,2022-08-01,91907,SMCI,0.6564031385764508,10.0
2022-09-01,2022-08-01,91849,BR,0.18154116116679234,10.0
2022-09-01,2022-08-01,86228,RSG,0.19486812386631602,10.0
2022-09-01,2022-08-01,12872,MPC,0.30932732643105704,10.0
2022-09-01,2022-08-01,32942,HUBB,0.16958319562780147,10.0
2022-09-01,2022-08-01,86136,SRE,0.16106808000761158,10.0
2022-09-01,2022-08-01,85792,PWR,0.29844563958095766,10.0
2022-09-01,2022-08-01,87356,WWE,0.15227185919800712,10.0
2022-09-01,2022-08-01,91937,TMUS,0.16841189246721472,10.0
2022-09-01,2022-08-01,16431,LW,0.2054770970974457,10.0
2022-09-01,2022-08-01,11404,ED,0.158061298933374,10.0
2022-09-01,2022-08-01,21371,CAH,0.3332468146756849,10.0
2022-09-01,2022-08-01,34833,OXY,0.6305158243213975,10.0
2022-09-01,2022-08-01,84262,STLD,0.15415692402995043,10.0
2022-09-01,2022-08-01,82486,ERIE,0.2421686797313582,10.0
2022-09-01,2022-08-01,13210,EPAM,1.0529462746922738,10.0
2022-09-01,2022-08-01,21792,CNP,0.1656427993812492,10.0
2022-09-01,2022-08-01,85059,FIX,0.17216493697787455,10.0
2022-09-01,2022-08-01,76712,AES,0.21636664820218315,10.0
2022-09-01,2022-08-01,64390,PGR,0.15979783430876404,10.0
2022-09-01,2022-08-01,81061,MCK,0.3386159672425968,10.0
2022-09-01,2022-08-01,46674,GPC,0.2947423668290627,10.0
2022-09-01,2022-08-01,64899,STZ,0.4642842531712095,10.0
2022-09-01,2022-08-01,85459,CHRW,0.19310010683047657,10.0
2022-09-01,2022-08-01,17144,GIS,0.15549145630952788,10.0
2022-09-01,2022-08-01,76082,CTRA,0.41257757436341713,10.0
2022-09-01,2022-08-01,18411,SO,0.21134224685620626,10.0
2022-09-01,2022-08-01,20583,CHK,0.3963768970688951,10.0
2022-09-01,2022-08-01,50876,LLY,0.21305769259967972,10.0
2022-09-01,2022-08-01,90829,CF,0.28409923929691505,10.0
2022-09-01,2022-08-01,17307,VICI,0.21024480129598935,10.0
2022-09-01,2022-08-01,76744,VRTX,0.2249373379225095,10.0
2022-09-01,2022-08-01,52695,GWW,0.17104824581284864,10.0
2022-09-01,2022-08-01,85269,VLO,0.4267316433174459,10.0
2022-09-01,2022-08-01,44644,ADP,0.2072394653434906,10.0
2022-09-01,2022-08-01,18592,CTVA,0.18666797443989283,10.0
2022-09-01,2022-08-01,18224,AMR,0.6623092061307481,10.0
2022-09-01,2022-08-01,20391,TPL,0.5723080034029717,10.0
2022-09-01,2022-08-01,80191,ALB,0.3729009522465337,10.0
2022-09-01,2022-08-01,13928,COP,0.17644214652500834,10.0
2022-09-01,2022-08-01,87137,DVN,0.2267997835244832,10.0
2022-09-01,2022-08-01,64186,CI,0.203012724759033,10.0
2022-09-01,2022-08-01,11955,WM,0.1802854358307954,10.0
2022-09-01,2022-08-01,23536,WEC,0.15106357626357347,10.0
2022-09-01,2022-08-01,22623,CEG,0.7822232051059248,10.0
2022-09-01,2022-08-01,11850,XOM,0.24300624901662,10.0
2022-10-01,2022-09-01,82486,ERIE,0.27730790061587124,10.0
2022-10-01,2022-09-01,85269,VLO,0.07050107572668328,10.0
2022-10-01,2022-09-01,20391,TPL,0.3339034940863912,10.0
2022-10-01,2022-09-01,46674,GPC,0.1994522873181305,10.0
2022-10-01,2022-09-01,75591,IEX,0.04918239008848832,10.0
2022-10-01,2022-09-01,24766,NOC,0.059281381206167244,10.0
2022-10-01,2022-09-01,16431,LW,0.3005329358414833,10.0
2022-10-01,2022-09-01,64899,STZ,0.28418059873270196,10.0
2022-10-01,2022-09-01,12872,MPC,0.17567620939133693,10.0
2022-10-01,2022-09-01,91907,SMCI,0.4465468414012174,10.0
2022-10-01,2022-09-01,18224,AMR,0.042621664719377214,10.0
2022-10-01,2022-09-01,25320,CPB,0.0740813676630221,10.0
2022-10-01,2022-09-01,80191,ALB,0.19935211398296726,10.0
2022-10-01,2022-09-01,86228,RSG,0.03407310335367388,10.0
2022-10-01,2022-09-01,76605,AZO,0.04761231332647381,10.0
2022-10-01,2022-09-01,12623,HII,0.12226157532179513,10.0
2022-10-01,2022-09-01,48653,HUM,0.11861100527573745,10.0
2022-10-01,2022-09-01,32942,HUBB,0.22628535057719734,10.0
2022-10-01,2022-09-01,50876,LLY,0.13653200339934435,10.0
2022-10-01,2022-09-01,64186,CI,0.16751835896087752,10.0
2022-10-01,2022-09-01,22623,CEG,0.4853972444354408,10.0
2022-10-01,2022-09-01,87356,WWE,0.12787045886263482,10.0
2022-10-01,2022-09-01,90562,TAP,0.05409017316823044,10.0
2022-10-01,2022-09-01,76744,VRTX,0.10947588893717342,10.0
2022-10-01,2022-09-01,76841,BIIB,0.2678066106058728,10.0
2022-10-01,2022-09-01,91937,TMUS,0.045345368962954206,10.0
2022-10-01,2022-09-01,86288,CSGP,0.04563960675901886,10.0
2022-10-01,2022-09-01,35554,MTB,0.05408616867592429,10.0
2022-10-01,2022-09-01,34833,OXY,0.08732066043604464,10.0
2022-10-01,2022-09-01,93429,CBOE,0.03438266890720908,10.0
2022-10-01,2022-09-01,11850,XOM,0.07801367078291865,10.0
2022-10-01,2022-09-01,87137,DVN,0.05775098141363836,10.0
2022-10-01,2022-09-01,24328,EQT,0.19260468033780567,10.0
2022-10-01,2022-09-01,93096,DG,0.0824235881932779,10.0
2022-10-01,2022-09-01,13035,XYL,0.03181097543979931,10.0
2022-10-01,2022-09-01,21371,CAH,0.19599287563954398,10.0
2022-10-01,2022-09-01,81061,MCK,0.11343850470929945,10.0
2022-10-01,2022-09-01,79686,DECK,0.1418709992592743,10.0
2022-10-01,2022-09-01,77274,GILD,0.0625549360463392,10.0
2022-10-01,2022-09-01,13928,COP,0.054532282762799276,10.0
2022-10-01,2022-09-01,40539,TJX,0.03574758626042688,10.0
2022-10-01,2022-09-01,13210,EPAM,0.2210975850147714,10.0
2022-10-01,2022-09-01,88031,MNST,0.08835964824350018,10.0
2022-10-01,2022-09-01,91611,FSLR,0.5795309298725249,10.0
2022-10-01,2022-09-01,17307,VICI,0.07466857364646637,10.0
2022-10-01,2022-09-01,17144,GIS,0.14769652768106184,10.0
2022-10-01,2022-09-01,85059,FIX,0.09672193014793878,10.0
2022-10-01,2022-09-01,20583,CHK,0.13872240792137966,10.0
2022-10-01,2022-09-01,22752,MRK,0.06657240498208242,10.0
2022-10-01,2022-09-01,13688,PCG,0.04690165107131545,10.0
2022-11-01,2022-10-01,16431,LW,0.31340362918980147,10.0
2022-11-01,2022-10-01,77274,GILD,0.353907786931808,10.0
2022-11-01,2022-10-01,82694,EME,0.3283793760473347,10.0
2022-11-01,2022-10-01,85792,PWR,0.22605037849446155,10.0
2022-11-01,2022-10-01,14579,PAYC,0.22926170401299514,10.0
2022-11-01,2022-10-01,11850,XOM,0.3254778531400833,10.0
2022-11-01,2022-10-01,91907,SMCI,0.6529691586012201,10.0
2022-11-01,2022-10-01,89195,PFG,0.31601725937096764,10.0
2022-11-01,2022-10-01,89393,NFLX,0.533305561156324,10.0
2022-11-01,2022-10-01,89031,AXON,0.29625625637555497,10.0
2022-11-01,2022-10-01,76841,BIIB,0.3663716740092165,10.0
2022-11-01,2022-10-01,12623,HII,0.22105378139791354,10.0
2022-11-01,2022-10-01,22623,CEG,0.6036691399951648,10.0
2022-11-01,2022-10-01,14939,KEYS,0.2415342943617087,10.0
2022-11-01,2022-10-01,76712,AES,0.2980001252313852,10.0
2022-11-01,2022-10-01,90071,NRG,0.25807470787065895,10.0
2022-11-01,2022-10-01,76605,AZO,0.2952780045288331,10.0
2022-11-01,2022-10-01,92043,IBKR,0.3500761785109798,10.0
2022-11-01,2022-10-01,11533,FICO,0.281999997431762,10.0
2022-11-01,2022-10-01,24766,NOC,0.25851831898429284,10.0
2022-11-01,2022-10-01,91937,TMUS,0.2307951079467553,10.0
2022-11-01,2022-10-01,64186,CI,0.3198533391282303,10.0
2022-11-01,2022-10-01,85059,FIX,0.4646567911935288,10.0
2022-11-01,2022-10-01,21371,CAH,0.3297049281995439,10.0
2022-11-01,2022-10-01,13928,COP,0.3601942939945164,10.0
2022-11-01,2022-10-01,91611,FSLR,0.9932897039035102,10.0
2022-11-01,2022-10-01,13356,PSX,0.22759207499052508,10.0
2022-11-01,2022-10-01,32942,HUBB,0.2284366919578301,10.0
2022-11-01,2022-10-01,87137,DVN,0.3831247375855779,10.0
2022-11-01,2022-10-01,13210,EPAM,0.32080471089889057,10.0
2022-11-01,2022-10-01,79686,DECK,0.3167644576805982,10.0
2022-11-01,2022-10-01,13035,XYL,0.2813394266060299,10.0
2022-11-01,2022-10-01,82486,ERIE,0.62033763969698,10.0
2022-11-01,2022-10-01,81061,MCK,0.26126606960985577,10.0
2022-11-01,2022-10-01,20583,CHK,0.3111990071785954,10.0
2022-11-01,2022-10-01,14277,SLB,0.3451110964807786,10.0
2022-11-01,2022-10-01,36003,ROL,0.26175244052069013,10.0
2022-11-01,2022-10-01,86288,CSGP,0.30022135193167815,10.0
2022-11-01,2022-10-01,34833,OXY,0.3230882252202489,10.0
2022-11-01,2022-10-01,41080,CMI,0.31056583143751304,10.0
2022-11-01,2022-10-01,50876,LLY,0.24760333615910876,10.0
2022-11-01,2022-10-01,13641,FANG,0.30533333709329136,10.0
2022-11-01,2022-10-01,20391,TPL,0.7108387222882717,10.0
2022-11-01,2022-10-01,12872,MPC,0.3176890622331429,10.0
2022-11-01,2022-10-01,80191,ALB,0.4557554399648984,10.0
2022-11-01,2022-10-01,87356,WWE,0.3559826686387404,10.0
2022-11-01,2022-10-01,46674,GPC,0.38443437448834406,10.0
2022-11-01,2022-10-01,82276,ACGL,0.2590319258722702,10.0
2022-11-01,2022-10-01,79103,ORLY,0.3802149254018532,10.0
2022-11-01,2022-10-01,48653,HUM,0.2594828163863273,10.0
2022-12-01,2022-11-01,16431,LW,0.29351456796844294,10.0
2022-12-01,2022-11-01,14714,ANET,0.3619486614742095,10.0
2022-12-01,2022-11-01,90664,DXCM,0.5611189930252618,10.0
2022-12-01,2022-11-01,82276,ACGL,0.26232612099507374,10.0
2022-12-01,2022-11-01,14939,KEYS,0.24237633851134158,10.0
2022-12-01,2022-11-01,13035,XYL,0.341506790164978,10.0
2022-12-01,2022-11-01,85792,PWR,0.2608911115326433,10.0
2022-12-01,2022-11-01,92043,IBKR,0.30858727278430903,10.0
2022-12-01,2022-11-01,84381,ROK,0.2502218319851809,10.0
2022-12-01,2022-11-01,21371,CAH,0.4476544664596235,10.0
2022-12-01,2022-11-01,91556,ROST,0.3942298532271381,10.0
2022-12-01,2022-11-01,77274,GILD,0.3868233850587244,10.0
2022-12-01,2022-11-01,86288,CSGP,0.3298344319408041,10.0
2022-12-01,2022-11-01,12431,TT,0.30409916942090426,10.0
2022-12-01,2022-11-01,89031,AXON,0.8156070628074679,10.0
2022-12-01,2022-11-01,13688,PCG,0.2868856396124711,10.0
2022-12-01,2022-11-01,46674,GPC,0.35729518642501223,10.0
2022-12-01,2022-11-01,22623,CEG,0.5533319458613828,10.0
2022-12-01,2022-11-01,20391,TPL,0.6800768237716206,10.0
2022-12-01,2022-11-01,42585,SJM,0.24644171336579446,10.0
2022-12-01,2022-11-01,75591,IEX,0.2475967078977999,10.0
2022-12-01,2022-11-01,87034,LII,0.25870037136795254,10.0
2022-12-01,2022-11-01,76841,BIIB,0.5258507203325815,10.0
2022-12-01,2022-11-01,89533,WYNN,0.2656581128607471,10.0
2022-12-01,2022-11-01,89195,PFG,0.26013765188913734,10.0
2022-12-01,2022-11-01,40539,TJX,0.270461210007302,10.0
2022-12-01,2022-11-01,79698,IT,0.33525134402740736,10.0
2022-12-01,2022-11-01,79686,DECK,0.4852549678135876,10.0
2022-12-01,2022-11-01,85059,FIX,0.4164293089012697,10.0
2022-12-01,2022-11-01,52695,GWW,0.2454805843671251,10.0
2022-12-01,2022-11-01,89393,NFLX,0.5474575407174564,10.0
2022-12-01,2022-11-01,22779,MSI,0.24760414918562212,10.0
2022-12-01,2022-11-01,11533,FICO,0.5131724855458399,10.0
2022-12-01,2022-11-01,92203,LULU,0.29936080841466134,10.0
2022-12-01,2022-11-01,76712,AES,0.3294732014778766,10.0
2022-12-01,2022-11-01,18576,UBER,0.2560366268815715,10.0
2022-12-01,2022-11-01,92050,PODD,0.4023321461406043,10.0
2022-12-01,2022-11-01,91907,SMCI,0.8024360916371818,10.0
2022-12-01,2022-11-01,19561,BA,0.3613370776330318,10.0
2022-12-01,2022-11-01,19350,DE,0.2413335831190683,10.0
2022-12-01,2022-11-01,76605,AZO,0.25215396696905523,10.0
2022-12-01,2022-11-01,79103,ORLY,0.356842184785666,10.0
2022-12-01,2022-11-01,32942,HUBB,0.3509712244891408,10.0
2022-12-01,2022-11-01,77702,SBUX,0.31679402301075815,10.0
2022-12-01,2022-11-01,91611,FSLR,1.4434205641704692,10.0
2022-12-01,2022-11-01,90505,LVS,0.3209257476035571,10.0
2022-12-01,2022-11-01,82694,EME,0.470034146756449,10.0
2022-12-01,2022-11-01,90601,NDAQ,0.3323562880549448,10.0
2022-12-01,2022-11-01,28222,APD,0.2773113982924503,10.0
2022-12-01,2022-11-01,82486,ERIE,0.7010676433678922,10.0
2023-01-01,2022-12-01,40539,TJX,0.43794548521596266,10.0
2023-01-01,2022-12-01,91611,FSLR,1.198591533999783,10.0
2023-01-01,2022-12-01,77274,GILD,0.4160869129018285,10.0
2023-01-01,2022-12-01,19561,BA,0.3932834329691059,10.0
2023-01-01,2022-12-01,84262,STLD,0.4891757681952756,10.0
2023-01-01,2022-12-01,89533,WYNN,0.4473507115942028,10.0
2023-01-01,2022-12-01,13928,COP,0.3509846055874821,10.0
2023-01-01,2022-12-01,20391,TPL,0.5799206328409707,10.0
2023-01-01,2022-12-01,90562,TAP,0.32296991455559365,10.0
2023-01-01,2022-12-01,22623,CEG,0.5104584361420121,10.0
2023-01-01,2022-12-01,45356,JCI,0.3533431024722605,10.0
2023-01-01,2022-12-01,14277,SLB,0.5071364542099421,10.0
2023-01-01,2022-12-01,76712,AES,0.3869327546784894,10.0
2023-01-01,2022-12-01,90505,LVS,0.4310813317663235,10.0
2023-01-01,2022-12-01,17700,CDAY,0.36257387026118676,10.0
2023-01-01,2022-12-01,13035,XYL,0.42275880145696415,10.0
2023-01-01,2022-12-01,18542,CAT,0.3575892284690161,10.0
2023-01-01,2022-12-01,91907,SMCI,1.034694848067507,10.0
2023-01-01,2022-12-01,76841,BIIB,0.35785151838842216,10.0
2023-01-01,2022-12-01,88352,ISRG,0.32205578265679,10.0
2023-01-01,2022-12-01,91556,ROST,0.6629555851325397,10.0
2023-01-01,2022-12-01,92050,PODD,0.3507837762364239,10.0
2023-01-01,2022-12-01,79637,UHS,0.40396926380096876,10.0
2023-01-01,2022-12-01,75186,SCHW,0.32553218927299093,10.0
2023-01-01,2022-12-01,21371,CAH,0.4911200565245395,10.0
2023-01-01,2022-12-01,39490,APA,0.3506428584381555,10.0
2023-01-01,2022-12-01,90664,DXCM,0.5193873880892035,10.0
2023-01-01,2022-12-01,79698,IT,0.38998516282527734,10.0
2023-01-01,2022-12-01,89393,NFLX,0.6862817374768604,10.0
2023-01-01,2022-12-01,13688,PCG,0.6292589216960787,10.0
2023-01-01,2022-12-01,79145,RCL,0.415927314517101,10.0
2023-01-01,2022-12-01,11533,FICO,0.49309071470416704,10.0
2023-01-01,2022-12-01,89031,AXON,0.7809362779464535,10.0
2023-01-01,2022-12-01,12622,HCA,0.43494799535474005,10.0
2023-01-01,2022-12-01,82694,EME,0.44204579140266526,10.0
2023-01-01,2022-12-01,77661,DHI,0.35470662025104904,10.0
2023-01-01,2022-12-01,82276,ACGL,0.3800837502087581,10.0
2023-01-01,2022-12-01,85663,URI,0.4631760305194136,10.0
2023-01-01,2022-12-01,12591,APO,0.3331818391356848,10.0
2023-01-01,2022-12-01,90880,AMP,0.3213671354087975,10.0
2023-01-01,2022-12-01,92043,IBKR,0.318989918703164,10.0
2023-01-01,2022-12-01,79094,JBL,0.33508177327024447,10.0
2023-01-01,2022-12-01,12872,MPC,0.4331627835582519,10.0
2023-01-01,2022-12-01,85059,FIX,0.38752062329373343,10.0
2023-01-01,2022-12-01,46674,GPC,0.31838481470797314,10.0
2023-01-01,2022-12-01,32942,HUBB,0.32674219585396014,10.0
2023-01-01,2022-12-01,19350,DE,0.4404950427031331,10.0
2023-01-01,2022-12-01,12060,GE,0.31893319416241767,10.0
2023-01-01,2022-12-01,79103,ORLY,0.3359964062795304,10.0
2023-01-01,2022-12-01,79686,DECK,0.5631876930465674,10.0
2023-02-01,2023-01-01,23819,HAL,0.41737926325542685,10.0
2023-02-01,2023-01-01,89031,AXON,0.7736615079469022,10.0
2023-02-01,2023-01-01,90664,DXCM,0.30470323592684184,10.0
2023-02-01,2023-01-01,79637,UHS,0.3224846337357867,10.0
2023-02-01,2023-01-01,40539,TJX,0.35038265237500804,10.0
2023-02-01,2023-01-01,92322,ULTA,0.32153993426482314,10.0
2023-02-01,2023-01-01,28222,APD,0.30700156307054005,10.0
2023-02-01,2023-01-01,17700,CDAY,0.31969985286736524,10.0
2023-02-01,2023-01-01,89393,NFLX,0.5734117407200361,10.0
2023-02-01,2023-01-01,79686,DECK,0.36483497488610983,10.0
2023-02-01,2023-01-01,89533,WYNN,0.6326407036417863,10.0
2023-02-01,2023-01-01,13928,COP,0.28616674412491255,10.0
2023-02-01,2023-01-01,85663,URI,0.36656701415269277,10.0
2023-02-01,2023-01-01,77274,GILD,0.4323181092072476,10.0
2023-02-01,2023-01-01,18576,UBER,0.318978851943863,10.0
2023-02-01,2023-01-01,91103,UAL,0.3322444680500336,10.0
2023-02-01,2023-01-01,90505,LVS,0.5654031974576714,10.0
2023-02-01,2023-01-01,88661,TPR,0.37789891631653166,10.0
2023-02-01,2023-01-01,18542,CAT,0.2868657368828031,10.0
2023-02-01,2023-01-01,91907,SMCI,0.33919554502944677,10.0
2023-02-01,2023-01-01,79145,RCL,0.6776038795873687,10.0
2023-02-01,2023-01-01,89195,PFG,0.4042827009132119,10.0
2023-02-01,2023-01-01,15486,SIOX,0.30295066567011103,10.0
